area,price,Adress,floor,facade,road_in,car_parking,bedrooms,wc
58 ,6.5,", Quận Hoàng Mai",4,38,0,0,0,0
100 ,5.0,", Quận Long Biên",0,45,0,0,0,0
65 ,6.2,", Quận Hà Đông",0,0,0,0,0,0
46 ,16.2,", Quận Đống Đa",5,32,20,4,4,4
33 ,7.6,", Quận Đống Đa",5,32,6,3,4,4
96 ,11.0,", Quận Long Biên",5,64,10,4,4,4
150 ,28.0,", Quận Đống Đa",8,45,20,0,0,0
55 ,7.5,", Quận Hai Bà Trưng",4,42,4,0,4,5
43 ,16.5,", Quận Đống Đa",6,5,30,0,5,4
70 ,15.8,", Quận Đống Đa",4,5,30,0,0,0
34 ,10.8,", Quận Ba Đình",5,0,5,0,0,0
45 ,6.0,", Quận Ba Đình",5,0,5,0,0,0
67 ,12.3,", Quận Hai Bà Trưng",0,0,0,0,0,0
70 ,29.8,", Quận Hai Bà Trưng",9,7,20,4,11,11
23 ,3.5,", Quận Hai Bà Trưng",3,0,0,0,0,0
72 ,15.0,", Quận Hai Bà Trưng",5,0,0,0,0,0
23 ,7.9,", Quận Hai Bà Trưng",4,0,15,0,0,0
53 ,7.5,", Quận Thanh Xuân",5,4,6,1,4,5
35 ,3.0,", Quận Nam Từ Liêm",5,0,0,0,0,0
150 ,70.0,", Quận Hoàn Kiếm",10,8,10,0,0,0
48 ,6.4,", Quận Thanh Xuân",3,5,35,1,3,3
69 ,9.8,", Quận Hà Đông",5,55,0,0,0,0
85 ,4.8,", Quận Hà Đông",4,0,0,0,0,0
100 ,19.0,", Quận Ba Đình",5,6,10,0,6,0
46 ,2.58,", Quận Hà Đông",3,38,5,0,3,3
61 ,18.0,", Quận Thanh Xuân",6,43,20,0,11,11
30 ,2.7,", Quận Hai Bà Trưng",4,4,3,0,3,4
60 ,4.9,", Quận Hoàng Mai",4,33,4,0,4,4
64 ,18.0,", Quận Đống Đa",7,6,12,2,0,0
50 ,11.0,", Quận Thanh Xuân",6,42,10,0,4,0
50 ,10.0,", Quận Thanh Xuân",6,42,8,1,4,0
176 ,60.0,", Quận Cầu Giấy",5,6,40,0,8,0
50 ,0.0,", Quận Thanh Xuân",0,45,0,0,0,0
80 ,0.0,", Huyện Gia Lâm",4,55,0,0,0,0
110 ,0.0,", Quận Long Biên",5,65,16,0,0,0
52 ,0.0,", Quận Long Biên",6,48,0,0,4,4
62 ,0.0,", Quận Long Biên",5,55,0,0,6,6
150 ,0.0,", Quận Long Biên",4,8,0,0,0,0
96 ,0.0,", Quận Long Biên",4,4,0,0,4,4
52 ,7.2,", Quận Long Biên",5,5,16,0,0,0
72 ,15.0,", Quận Long Biên",4,4,0,0,4,4
92 ,0.0,", Quận Long Biên",5,5,6,0,5,4
106 ,0.0,", Quận Long Biên",4,4,0,0,0,0
110 ,24.0,", Quận Long Biên",4,58,24,0,4,4
110 ,0.063,", Quận Hoàn Kiếm",5,65,24,0,0,0
140 ,0.0,", Quận Long Biên",4,66,0,0,0,0
85 ,0.0,", Quận Hai Bà Trưng",0,0,0,4,0,0
88 ,0.0,", Quận Hai Bà Trưng",5,0,0,2,0,0
62 ,0.0,", Quận Đống Đa",5,0,0,2,0,0
85 ,0.0,", Quận Hai Bà Trưng",5,0,0,4,0,0
155 ,0.0,", Quận Thanh Xuân",0,0,0,4,0,0
105 ,0.0,", Quận Đống Đa",0,68,0,4,0,0
50 ,0.0,", Quận Hai Bà Trưng",5,0,0,4,0,0
122 ,0.0,", Quận Đống Đa",6,66,0,4,4,0
82 ,28.8,", Quận Đống Đa",0,75,0,0,0,0
242 ,0.0,", Quận Đống Đa",0,63,0,4,0,0
88 ,0.0,", Quận Hoàn Kiếm",0,0,0,4,0,0
50 ,15.5,", Quận Cầu Giấy",7,0,65,2,2,6
69 ,0.0,", Quận Hai Bà Trưng",0,55,0,0,0,0
52 ,0.0,", Quận Hai Bà Trưng",4,0,0,4,0,0
69 ,0.0,", Quận Hai Bà Trưng",0,0,0,4,0,0
168 ,0.0,", Quận Hai Bà Trưng",9,68,0,4,0,0
74 ,0.0,", Quận Thanh Xuân",6,55,0,4,5,4
90 ,9.8,", Quận Hà Đông",4,45,135,1,4,4
35 ,4.0,", Quận Hà Đông",6,4,6,1,4,5
63 ,2.75,", Quận Hà Đông",0,0,0,0,0,0
63 ,31.0,", Quận Đống Đa",5,33,30,0,6,4
50 ,11.5,", Quận Cầu Giấy",6,5,5,2,5,5
25 ,1.95,", Quận Hai Bà Trưng",3,45,3,0,2,2
120 ,107.0,", Quận Hoàn Kiếm",7,7,15,0,11,11
205 ,67.5,", Quận Cầu Giấy",7,62,40,4,6,6
189 ,47.5,", Quận Cầu Giấy",3,12,20,4,4,3
67 ,18.0,", Quận Đống Đa",2,41,20,0,2,2
196 ,37.0,", Quận Nam Từ Liêm",4,11,15,4,4,4
65 ,17.9,", Quận Long Biên",6,15,25,0,4,3
102 ,15.5,", Quận Đống Đa",1,51,8,0,2,1
110 ,31.5,", Quận Đống Đa",5,69,25,0,11,5
94 ,26.5,", Quận Cầu Giấy",7,15,15,0,11,11
137 ,67.0,", Quận Cầu Giấy",9,91,20,0,0,0
60 ,32.0,", Quận Đống Đa",5,37,40,4,6,6
175 ,128.0,", Quận Hai Bà Trưng",13,76,20,0,0,0
133 ,62.0,", Quận Ba Đình",5,14,20,0,3,3
165 ,34.0,", Quận Đống Đa",6,4,20,0,4,4
100 ,34.5,", Quận Đống Đa",7,8,31,4,11,11
76 ,18.6,", Quận Cầu Giấy",0,0,0,4,0,0
40 ,0.0,", Quận Cầu Giấy",0,0,0,4,0,0
100 ,24.0,", Quận Cầu Giấy",4,5,30,4,4,0
58 ,0.812,", Quận Nam Từ Liêm",6,56,15,4,5,0
126 ,17.8,", Quận Cầu Giấy",7,7,7,1,11,0
126 ,17.8,", Quận Nam Từ Liêm",7,7,10,1,11,0
97 ,34.0,", Quận Cầu Giấy",8,75,15,4,11,0
76 ,6.0,", Quận Long Biên",6,0,3,0,4,5
55 ,5.8,", Huyện Thanh Trì",5,5,9,0,6,4
65 ,5.5,", Quận Hoàng Mai",2,46,0,0,0,0
46 ,3.3,", Huyện Thanh Trì",5,38,0,1,4,3
54 ,4.1,", Quận Thanh Xuân",0,49,3,0,3,0
60 ,0.72,", Huyện Thanh Trì",1,44,8,0,2,1
110 ,90.0,", Quận Hoàn Kiếm",7,0,15,4,11,11
92 ,17.5,", Quận Thanh Xuân",0,0,0,0,0,0
38 ,9.6,", Quận Đống Đa",3,56,25,0,2,2
300 ,118.0,", Quận Hai Bà Trưng",2,92,20,4,2,2
94 ,35.0,", Quận Cầu Giấy",5,75,15,4,6,4
110 ,42.0,", Quận Ba Đình",9,42,20,4,11,11
75 ,26.0,", Quận Cầu Giấy",8,42,25,0,11,7
175 ,66.0,", Quận Cầu Giấy",5,6,25,4,4,4
43 ,23.0,", Quận Tây Hồ",5,7,15,0,4,4
78 ,23.5,", Quận Đống Đa",4,52,10,0,3,3
400 ,33.0,", Huyện Gia Lâm",1,15,20,4,2,2
200 ,57.0,", Quận Thanh Xuân",3,76,20,0,3,3
55 ,0.0,", Quận Cầu Giấy",0,4,0,0,0,0
45 ,0.0,", Quận Cầu Giấy",0,4,0,0,0,0
100 ,20.0,", Quận Thanh Xuân",5,6,12,0,6,0
36 ,5.4,", Quận Ba Đình",0,0,0,0,0,0
50 ,0.0,", Ha Dong",1,5,1,0,1,1
70 ,22.5,", Quận Cầu Giấy",8,5,12,4,11,0
50 ,6.39,", Quận Nam Từ Liêm",5,0,0,0,6,0
60 ,6.5,", Quận Nam Từ Liêm",6,0,0,0,6,6
90 ,23.0,", Quận Long Biên",3,6,15,1,3,3
52 ,8.6,", Quận Hoàng Mai",5,4,8,0,4,0
60 ,8.5,", Quận Cầu Giấy",3,38,15,1,2,2
66 ,38.0,", Quận Ba Đình",4,83,20,4,6,5
228 ,28.0,", Quận Long Biên",3,135,15,4,3,3
281 ,21.0,", Quận Hoàng Mai",5,10,15,4,4,4
150 ,75.0,", Quận Ba Đình",5,83,20,3,4,4
149 ,58.0,", Quận Hai Bà Trưng",5,4,30,3,4,4
193 ,36.9,", Quận Hai Bà Trưng",3,88,35,0,5,5
100 ,19.0,", Quận Nam Từ Liêm",5,5,35,4,4,4
90 ,23.5,", Quận Nam Từ Liêm",3,71,40,4,2,2
59 ,28.5,", Quận Đống Đa",5,41,25,0,4,4
305 ,285.0,", Quận Hoàn Kiếm",6,9,20,0,11,11
143 ,36.0,", Quận Thanh Xuân",9,44,20,0,9,9
45 ,0.008,", Long Bien",7,5,40,0,5,6
60 ,28.0,", Quận Hai Bà Trưng",7,4,15,0,8,8
63 ,12.9,", Quận Thanh Xuân",0,0,0,0,0,0
57 ,8.5,", Quận Hoàng Mai",5,55,0,0,5,4
47 ,6.9,", Quận Hai Bà Trưng",4,4,0,0,4,3
78 ,23.5,", Quận Đống Đa",4,52,0,0,4,4
68 ,5.3,", Quận Hà Đông",2,4,7,4,0,0
80 ,28.5,", Quận Đống Đa",5,4,20,0,4,4
71 ,26.5,", Quận Hai Bà Trưng",7,5,20,0,6,6
55 ,5.7,", Quận Hoàng Mai",5,0,0,0,0,0
110 ,0.52,", Quận Hoàng Mai",3,5,6,1,4,3
105 ,13.0,", Quận Hà Đông",5,5,20,4,4,4
114 ,50.0,", Quận Cầu Giấy",9,11,15,4,6,10
45 ,11.0,", Quận Tây Hồ",5,10,0,0,4,3
75 ,129.0,", Quận Tây Hồ",5,65,6,1,4,3
45 ,11.2,", Quận Tây Hồ",4,15,0,0,3,1
50 ,4.0,", Quận Long Biên",4,0,3,0,0,0
49 ,14.5,", Quận Thanh Xuân",0,0,0,0,0,0
77 ,15.5,", Quận Hà Đông",4,55,0,0,0,0
100 ,5.6,", Quận Hà Đông",4,76,0,0,0,0
193 ,165.0,", Quận Hoàn Kiếm",7,61,15,0,11,11
88 ,22.0,", Quận Đống Đa",3,65,15,4,2,2
91 ,32.0,", Quận Cầu Giấy",6,42,40,4,4,4
2750 ,175.0,", Quận Cầu Giấy",1,85,25,4,2,2
128 ,32.0,", Quận Long Biên",2,8,30,0,2,2
182 ,52.5,", Quận Thanh Xuân",7,56,30,4,5,5
138 ,25.0,", Quận Nam Từ Liêm",4,12,15,4,4,3
94 ,26.5,", Quận Cầu Giấy",7,10,20,4,11,11
187 ,24.0,", Quận Hoàng Mai",4,28,15,4,7,3
99 ,20.0,", Quận Long Biên",4,63,20,4,4,3
103 ,19.8,", Quận Long Biên",4,66,40,4,4,4
50 ,20.0,", Quận Đống Đa",4,42,30,0,4,3
65 ,16.5,", Quận Đống Đa",7,4,9,0,11,6
86 ,35.0,", Quận Ba Đình",6,66,20,0,6,7
36 ,2.2,", Quận Hà Đông",0,0,0,0,0,0
100 ,14.9,", Quận Tây Hồ",6,45,10,0,10,10
200 ,73.0,", Quận Tây Hồ",7,8,21,4,11,11
78 ,6.5,", Quận Thanh Xuân",5,48,2,4,6,6
60 ,19.0,", Quận Cầu Giấy",6,6,8,0,5,4
40 ,10.5,", Quận Tây Hồ",0,0,0,0,4,0
70 ,2.38,", Quận Ba Đình",7,5,10,0,7,7
85 ,10.0,", Quận Long Biên",4,45,15,2,5,6
65 ,5.8,", Quận Long Biên",5,6,5,2,5,5
90 ,15.0,", Quận Long Biên",5,5,10,0,10,10
90 ,12.0,", Quận Long Biên",5,5,40,0,5,5
160 ,10.0,", Huyện Gia Lâm",4,5,20,0,3,4
50 ,13.0,", Quận Long Biên",5,45,40,0,4,5
75 ,9.0,", Quận Long Biên",5,6,5,2,6,8
100 ,95.0,", Quận Hoàn Kiếm",7,5,15,0,11,11
220 ,92.0,", Hai Ba Trung",1,63,1,0,1,1
71 ,20.0,", Quận Hai Bà Trưng",1,4,50,4,1,1
70 ,0.0,", Quận Hà Đông",5,0,0,0,0,0
145 ,11.8,", Quận Cầu Giấy",4,0,0,0,0,0
50 ,3.0,", Quận Long Biên",3,0,0,0,0,0
43 ,3.0,", Quận Long Biên",5,0,0,0,0,0
121 ,9.8,", Quận Nam Từ Liêm",5,5,0,0,0,0
61 ,25.0,", Quận Ba Đình",6,56,15,4,0,0
133 ,62.0,", Quận Ba Đình",5,14,20,3,3,3
121 ,68.0,", Quận Hoàn Kiếm",2,66,25,4,2,2
35 ,3.5,", Quận Hà Đông",0,0,0,0,0,0
58 ,7.2,", Quận Hoàng Mai",1,36,15,1,1,1
105 ,28.0,", Quận Đống Đa",8,5,20,0,10,8
136 ,37.5,", Quận Đống Đa",2,5,50,4,2,0
105 ,28.0,", Quận Đống Đa",8,5,20,0,5,10
40.8 ,2.83,", Quận Hà Đông",2,0,0,0,2,1
88 ,41.5,", Quận Cầu Giấy",9,7,40,4,9,9
125 ,40.0,", Quận Thanh Xuân",2,7,20,0,0,0
45 ,0.0,", Quận Hà Đông",5,0,0,0,0,0
110 ,10.8,", Quận Hai Bà Trưng",0,0,0,0,0,0
70 ,29.0,", Quận Hoàn Kiếm",5,5,10,0,4,5
100 ,42.8,", Quận Ba Đình",10,7,15,4,11,11
1000 ,650.0,", Quận Hai Bà Trưng",3,29,20,4,3,3
135 ,55.0,", Quận Tây Hồ",7,6,21,4,0,0
170 ,69.8,", Quận Tây Hồ",7,55,15,0,11,11
75 ,26.6,", Quận Ba Đình",5,55,15,1,5,0
110 ,18.0,", Quận Tây Hồ",4,4,15,1,0,0
67 ,37.5,", Quận Ba Đình",4,85,35,4,0,0
127 ,25.5,", Quận Ba Đình",5,55,15,0,0,0
45 ,11.0,", Quận Ba Đình",5,10,15,1,4,0
60 ,12.8,", Cau Giay",3,37,6,0,2,3
40 ,8.0,", Quận Hai Bà Trưng",0,0,0,0,0,0
68 ,19.0,", Quận Hai Bà Trưng",6,0,0,0,0,0
55 ,9.6,", Quận Hai Bà Trưng",0,0,0,0,0,0
28 ,2.9,", Quận Hai Bà Trưng",0,0,0,0,0,0
168 ,14.68,", Quận Hoàng Mai",4,0,30,4,4,4
33 ,6.67,", Quận Cầu Giấy",1,0,50,1,2,1
61 ,13.48,", Quận Thanh Xuân",3,0,50,4,3,3
50 ,6.12,", Quận Hà Đông",3,5,0,4,3,3
36 ,13.68,", Quận Đống Đa",4,0,30,4,4,4
300 ,5.12,", Quận Hà Đông",4,20,30,4,8,8
66 ,22.0,", Quận Hoàng Mai",7,55,0,0,0,0
40 ,14.2,", Quận Cầu Giấy",0,0,0,4,0,0
48 ,9.5,", Quận Hai Bà Trưng",5,4,10,0,3,2
42 ,3.5,", Quận Nam Từ Liêm",5,4,5,0,3,4
89 ,11.5,", Quận Hà Đông",4,68,0,4,0,0
80 ,19.5,", Quận Hà Đông",8,48,7,4,11,10
32 ,2.9,", Quận Hai Bà Trưng",5,45,0,0,3,4
67 ,9.5,", Quận Cầu Giấy",1,4,17,1,2,1
140 ,66.0,", Quận Cầu Giấy",9,91,15,3,11,11
32 ,4.68,", Quận Hai Bà Trưng",4,0,30,4,4,4
1102 ,338.0,", Quận Đống Đa",4,38,38,4,6,6
93 ,38.83,", Quận Hoàn Kiếm",4,0,20,4,4,4
120 ,11.88,", Quận Hoàng Mai",5,0,50,4,5,5
52 ,0.156,", Quận Long Biên",3,0,0,0,0,0
40 ,3.0,", Quận Long Biên",5,0,3,0,0,0
29 ,2.65,", Quận Hai Bà Trưng",4,4,0,0,2,3
62 ,5.8,", Quận Long Biên",1,35,30,0,1,1
30 ,2.45,", Quận Hai Bà Trưng",4,33,0,0,3,3
48 ,31.0,", Quận Hoàn Kiếm",5,28,10,0,0,0
60 ,8.1,", Quận Nam Từ Liêm",0,0,0,0,0,0
76 ,8.0,", Quận Long Biên",2,55,15,0,2,0
45 ,4.0,", Quận Hai Bà Trưng",4,4,0,0,4,4
1850 ,630.0,", Quận Nam Từ Liêm",0,25,200,4,0,0
40 ,2.95,", Quận Hà Đông",5,5,0,0,4,0
35 ,2.45,", Quận Long Biên",5,5,4,1,3,4
1000 ,220.0,", Quận Cầu Giấy",0,30,100,4,0,0
65 ,0.0,", Quận Long Biên",0,0,15,0,0,0
55 ,10.3,", Quận Hoàng Mai",6,45,20,0,5,6
45 ,3.25,", Quận Cầu Giấy",0,0,0,0,0,0
1724 ,1000.0,", Quận Ba Đình",22,40,100,4,0,0
45 ,0.7425,", Quận Nam Từ Liêm",5,43,100,4,5,0
105 ,8.0,", Quận Long Biên",4,5,3,0,0,0
40 ,14.5,", Cau Giay",5,4,40,0,4,5
60 ,22.0,", Cau Giay",5,35,40,0,4,3
80 ,17.0,", Quận Thanh Xuân",0,0,20,0,0,0
82 ,10.0,", Gia Lam",4,45,15,0,15,15
55 ,10.0,", Quận Long Biên",5,55,10,0,4,3
135 ,23.9,", Quận Đống Đa",0,0,0,0,0,0
52 ,10.0,", Quận Cầu Giấy",0,8,0,0,0,0
35 ,3.6,", Quận Hoàng Mai",4,35,0,0,4,5
50 ,0.0,", Quận Hà Đông",4,0,0,0,0,0
45 ,18.5,", Quận Hai Bà Trưng",5,7,0,0,0,0
45 ,4.4,", Quận Hoàng Mai",4,4,8,0,0,0
40 ,3.7,", Quận Hoàng Mai",0,45,0,0,0,0
34 ,3.2,", Quận Thanh Xuân",6,33,3,1,8,8
34 ,1.65,", Quận Thanh Xuân",4,34,55,1,4,4
33 ,1.3,", Quận Thanh Xuân",2,0,25,0,2,2
40 ,6.5,", Quận Tây Hồ",4,5,8,0,4,2
60 ,19.0,", Quận Ba Đình",8,6,8,0,10,4
50 ,0.3,", Quận Bắc Từ Liêm",5,4,7,0,4,3
80 ,15.0,", Quận Nam Từ Liêm",9,7,7,0,0,0
80 ,15.0,", Quận Nam Từ Liêm",9,65,7,0,9,0
55 ,23.0,", Quận Cầu Giấy",1,45,50,4,1,1
65 ,37.0,", Quận Đống Đa",4,45,30,0,4,4
77 ,23.5,", Quận Nam Từ Liêm",5,51,15,4,3,5
80 ,24.5,", Quận Đống Đa",7,42,25,1,6,6
80 ,28.0,", Quận Thanh Xuân",5,68,20,4,6,4
120 ,28.0,", Quận Đống Đa",8,4,30,4,6,7
50 ,23.0,", Quận Đống Đa",5,14,30,4,4,4
86 ,12.8,", Quận Thanh Xuân",5,33,30,4,4,3
50 ,30.0,", Quận Đống Đa",5,4,20,3,3,4
65 ,10.2,", Quận Hà Đông",5,64,10,4,5,4
50 ,18.3,", Quận Ba Đình",5,42,15,2,4,4
102 ,58.5,", Quận Cầu Giấy",9,56,0,0,10,10
118 ,28.5,", Quận Đống Đa",9,41,0,0,10,11
39 ,15.2,", Quận Thanh Xuân",5,3,15,0,3,4
90 ,33.0,", Quận Đống Đa",8,43,30,4,6,10
70 ,27.0,", Quận Đống Đa",7,13,20,0,8,7
159 ,55.0,", Quận Bắc Từ Liêm",12,10,0,0,0,0
140 ,66.0,", Quận Hoàn Kiếm",2,7,0,4,2,3
80 ,13.5,", Quận Hà Đông",4,45,0,0,6,4
66 ,20.5,", Quận Thanh Xuân",5,42,0,0,4,4
182 ,128.0,", Quận Hai Bà Trưng",10,62,0,0,0,0
90 ,31.5,", Quận Hai Bà Trưng",1,83,0,0,1,1
72 ,27.0,", Quận Cầu Giấy",7,38,0,0,6,7
303 ,190.0,", Quận Cầu Giấy",10,30,0,0,0,0
130 ,22.3,", Quận Thanh Xuân",5,5,20,4,5,6
80 ,47.0,", Quận Đống Đa",6,7,0,0,4,5
100 ,26.0,", Quận Nam Từ Liêm",8,10,10,0,4,8
100 ,58.5,", Quận Hoàn Kiếm",4,4,15,0,4,4
50 ,48.0,", Quận Hoàn Kiếm",7,5,20,0,6,6
168 ,84.0,", Quận Hoàn Kiếm",2,62,0,0,1,2
58 ,17.7,", Quận Đống Đa",7,51,10,4,4,6
70 ,8.8,", Quận Hà Đông",4,43,10,3,4,3
65 ,11.3,", Quận Hà Đông",7,4,10,4,11,11
84 ,23.0,", Quận Cầu Giấy",4,8,20,0,6,4
42 ,3.5,", Quận Nam Từ Liêm",5,4,5,0,3,4
46 ,8.0,", Quận Đống Đa",5,43,3,1,4,4
50 ,0.275,", Quận Long Biên",5,4,10,0,3,3
105 ,85.0,", Quận Ba Đình",3,8,15,4,2,2
70 ,9.5,", Quận Hà Đông",7,4,10,0,4,6
325 ,85.0,", Quận Tây Hồ",4,22,15,4,4,4
50 ,6.8,", Quận Nam Từ Liêm",6,77,5,2,4,0
99 ,65.0,", Quận Hai Bà Trưng",0,0,20,0,0,0
161 ,30.5,", Quận Đống Đa",0,0,0,0,0,0
112 ,52.0,", Quận Cầu Giấy",0,7,30,4,0,0
155 ,40.0,", Quận Thanh Xuân",9,9,0,3,11,11
61 ,25.0,", Quận Ba Đình",6,6,15,2,4,4
80 ,35.0,", Quận Đống Đa",5,45,30,0,6,4
40 ,38.0,", Quận Hoàn Kiếm",4,26,10,0,4,4
60 ,27.0,", Quận Đống Đa",4,55,20,0,4,4
40 ,8.5,", Quận Long Biên",7,5,5,0,7,0
31 ,3.0,", Quận Hà Đông",3,4,0,0,0,0
90 ,30.0,", Quận Tây Hồ",5,7,20,4,0,0
320 ,75.0,", Quận Tây Hồ",0,15,20,4,0,0
120 ,29.0,", Quận Tây Hồ",8,6,15,4,0,0
65 ,15.0,", Quận Cầu Giấy",5,5,0,4,5,0
80 ,15.0,", Quận Cầu Giấy",4,5,0,4,4,4
74 ,18.5,", Quận Cầu Giấy",7,0,0,0,5,6
45 ,2.49,", Quận Hà Đông",0,0,0,0,0,0
1669 ,33.38,", Huyện Quốc Oai",0,22,10,4,0,0
128 ,20.0,", Quận Tây Hồ",7,6,10,0,0,0
150 ,68.9,", Quận Đống Đa",5,6,30,4,6,6
28 ,16.68,", Quận Đống Đa",5,7,50,4,5,5
101 ,66.66,", Quận Hai Bà Trưng",5,0,30,4,5,5
16 ,4.89,", Quận Đống Đa",4,0,50,4,4,4
116 ,64.89,", Quận Ba Đình",8,0,30,4,8,8
16 ,6.12,", Quận Ba Đình",4,0,30,4,4,4
56 ,6.28,", Quận Hà Đông",3,0,50,4,3,3
245 ,0.0,", Quận Đống Đa",3,85,20,4,3,3
190 ,80.0,", Quận Hai Bà Trưng",4,8,100,4,0,0
75 ,17.5,", Quận Thanh Xuân",4,4,20,0,6,3
52 ,0.14,", Quận Long Biên",4,5,15,4,4,3
70 ,19.0,", Quận Hai Bà Trưng",0,0,0,0,0,0
1724 ,1000.0,", Quận Ba Đình",22,40,0,0,0,0
267 ,75.0,", Quận Tây Hồ",5,78,20,4,6,8
60 ,29.0,", Quận Ba Đình",3,6,20,0,6,6
285 ,0.0,", Quận Đống Đa",11,0,20,4,11,11
72 ,28.5,", Quận Ba Đình",6,43,9,4,6,6
165 ,88.0,", Quận Hoàn Kiếm",0,0,0,0,0,0
145 ,38.0,", Quận Thanh Xuân",8,45,20,0,6,7
40 ,4.0,", Quận Hai Bà Trưng",5,4,4,0,0,0
330 ,22.0,", Huyện Thanh Trì",5,12,20,0,0,0
110 ,19.0,", Quận Hai Bà Trưng",5,0,0,0,0,0
38 ,38.0,", Quận Hoàn Kiếm",0,0,0,0,0,0
75 ,6.9,", Quận Bắc Từ Liêm",5,6,0,0,6,5
78 ,0.741,", Quận Long Biên",6,5,10,0,7,6
300 ,155.0,", Quận Cầu Giấy",9,8,35,0,10,10
108 ,28.5,", Quận Đống Đa",0,0,0,0,0,0
85 ,21.5,", Quận Đống Đa",0,0,0,0,0,0
93 ,24.0,", Quận Đống Đa",0,0,0,0,0,0
48 ,24.8,", Quận Đống Đa",0,0,0,0,0,0
52 ,21.0,", Quận Đống Đa",0,0,0,0,0,0
91 ,27.0,", Quận Đống Đa",0,0,10,0,0,0
105 ,21.0,", Quận Đống Đa",0,0,0,0,0,0
40 ,13.5,", Quận Đống Đa",0,0,0,0,0,0
86 ,28.5,", Quận Đống Đa",0,0,0,0,0,0
60 ,9.6,", Quận Long Biên",5,4,6,0,10,10
50 ,16.5,", Quận Tây Hồ",7,5,5,0,0,0
70 ,14.2,", Quận Tây Hồ",5,8,10,0,0,0
66 ,4.0,", Quận Long Biên",3,0,3,0,3,0
42 ,0.168,", Quận Long Biên",4,0,3,0,0,0
45 ,0.18,", Quận Long Biên",0,4,0,0,0,0
45 ,4.0,", Quận Long Biên",5,0,3,0,3,0
115 ,10.0,", Quận Long Biên",5,0,4,0,6,0
40 ,3.0,", Quận Long Biên",4,0,0,0,0,0
138 ,96.8,", Quận Hoàn Kiếm",5,8,30,4,5,5
50 ,22.88,", Quận Hai Bà Trưng",4,0,30,4,4,4
88 ,18.99,", Quận Đống Đa",4,0,30,4,4,4
102 ,66.88,", Quận Hoàn Kiếm",5,0,20,4,5,5
52 ,46.89,", Quận Hoàn Kiếm",4,12,20,4,6,4
83 ,22.99,", Quận Hai Bà Trưng",5,0,30,4,5,5
60 ,8.67,", Quận Hà Đông",4,0,50,4,4,4
55 ,5.95,", Huyện Thanh Trì",7,48,8,0,0,0
55 ,15.0,", Quận Hoàng Mai",5,45,50,4,4,3
60 ,5.5,", Quận Tây Hồ",2,3,5,0,2,0
155 ,42.0,", Quận Tây Hồ",3,0,15,2,4,3
37 ,2.95,", Quận Hà Đông",0,0,0,0,0,0
45 ,3.5,", Quận Hà Đông",0,0,0,0,0,0
45 ,0.15075,", Quận Hà Đông",0,0,0,0,0,0
40 ,3.2,", Quận Hà Đông",5,0,0,0,0,0
30 ,3.1,", Quận Hà Đông",0,0,0,0,0,0
44 ,4.6,", Quận Hà Đông",5,4,3,0,0,0
37 ,2.9,", Quận Hà Đông",0,0,0,0,0,0
44 ,3.4,", Quận Hà Đông",4,34,0,0,4,3
50 ,3.45,", Quận Hà Đông",5,0,0,0,4,0
47 ,3.4,", Quận Hà Đông",5,0,0,0,0,0
56.2 ,5.15,", Quận Hà Đông",0,0,0,0,0,0
52 ,5.3,", Quận Hà Đông",0,0,0,0,0,0
38 ,3.3,", Quận Hà Đông",0,0,0,0,0,0
45 ,2.65,", Quận Hà Đông",5,45,0,0,0,0
40 ,0.0,", Quận Hà Đông",5,45,0,0,0,0
38 ,2.8,", Quận Hà Đông",6,45,0,0,0,0
37 ,2.75,", Quận Hà Đông",6,45,0,0,0,0
60 ,4.9,", Quận Hà Đông",4,0,0,0,0,0
54 ,6.3,", Quận Hà Đông",0,0,0,0,0,0
50 ,0.23750000000000002,", Quận Hà Đông",0,0,0,0,0,0
56 ,4.8,", Quận Hà Đông",4,0,0,0,0,0
50 ,26.0,", Quận Ba Đình",4,6,20,0,0,0
35 ,3.5,", Quận Hai Bà Trưng",0,4,0,0,0,0
80 ,16.2,", Quận Cầu Giấy",7,66,20,4,6,0
80 ,12.7,", Quận Hà Đông",4,0,24,0,0,0
100 ,19.0,", Quận Đống Đa",4,6,30,4,10,8
305 ,34.0,", Quận Tây Hồ",4,0,20,4,4,4
80 ,13.0,", Quận Hai Bà Trưng",1,76,10,0,2,2
89 ,10.0,", Quận Cầu Giấy",6,5,8,0,6,5
120 ,14.3,", Quận Tây Hồ",3,75,5,1,3,5
50 ,4.8,", Quận Hà Đông",4,335,35,0,0,0
56 ,4.7,", Quận Hà Đông",3,34,35,1,4,3
56 ,15.0,", Quận Đống Đa",4,4,9,1,4,4
30 ,2.95,", Quận Tây Hồ",4,4,5,1,2,3
88 ,7.75,", Quận Tây Hồ",4,49,5,3,4,4
150 ,0.09,", Quận Hoàn Kiếm",0,0,0,0,0,0
102 ,16.0,", Quận Đống Đa",0,0,0,0,0,0
66 ,8.5,", Quận Long Biên",1,52,15,0,2,2
80 ,10.0,", Quận Long Biên",6,55,20,0,9,9
150 ,38.0,", Quận Ba Đình",3,8,15,0,0,0
70 ,48.0,", Quận Hoàn Kiếm",0,0,0,0,0,0
80 ,21.0,", Quận Long Biên",4,46,20,0,4,4
52 ,14.8,", Quận Cầu Giấy",4,5,17,4,6,0
48 ,8.6,", Quận Cầu Giấy",6,47,47,1,6,5
